name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Nederland,2023-08-04,19,15,16.9,19,15,16.9,13.7,81.6,1.616,100,20.83,rain,0,0,32.4,22.4,312.1,1012.9,47.8,14.3,180.8,15.6,7,10,2023-08-04T06:04:51,2023-08-04T21:27:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-05,18.2,13.3,15.6,18.2,13.3,15.6,13.2,86.2,1.407,100,12.5,rain,0,0,36,25.6,165.9,1011.1,65.4,12.2,87.5,7.6,4,10,2023-08-05T06:06:26,2023-08-05T21:25:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-06,16.9,14.1,15.1,16.9,14.1,15.1,13.6,90.9,32.215,100,33.33,rain,0,0,57.6,37.9,318.9,1007,77.8,9.3,59.5,5,3,10,2023-08-06T06:08:02,2023-08-06T21:23:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-07,17.8,14.1,15.8,17.8,14.1,15.8,11.2,74.6,4.588,100,12.5,rain,0,0,61.2,34.2,293.8,1014.5,65.8,14.2,212.1,18.5,9,10,2023-08-07T06:09:39,2023-08-07T21:21:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-08-08,18.6,14.2,16.4,18.6,14.2,16.4,11.7,74.2,0.173,100,12.5,rain,0,0,54,38,257.6,1012.6,54.1,15.1,130.7,11.2,5,10,2023-08-08T06:11:16,2023-08-08T21:19:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-09,19.9,11.6,15.9,19.9,11.6,15.9,12.2,79.7,0.972,100,8.33,rain,0,0,36,26.1,265.5,1015.5,34.4,12.5,196.3,17,6,10,2023-08-09T06:12:53,2023-08-09T21:17:58,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-10,22.7,12.6,17.7,22.7,12.6,17.7,12.2,71.5,0,0,0,,0,0,28.8,13.5,229.4,1020.5,57.4,15.1,210.5,18.2,8,10,2023-08-10T06:14:30,2023-08-10T21:16:02,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-11,25.6,15.9,20.3,25.6,15.9,20.3,15.8,76.3,0,0,0,,0,0,33.1,27.2,215.5,1018.5,25,13.8,199.4,17.3,8,10,2023-08-11T06:16:08,2023-08-11T21:14:06,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-12,21.8,16.9,19.6,21.8,16.9,19.6,16.1,81,9.3,100,25,rain,0,0,35.7,30.6,229.3,1015.1,58.3,11.2,190.8,16.7,8,10,2023-08-12T06:17:46,2023-08-12T21:12:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-13,21.5,16.8,18.9,21.5,16.8,18.9,14.7,76.9,1.218,100,16.67,rain,0,0,37.4,25.7,215.6,1015.1,55.1,13.9,146,12.7,5,10,2023-08-13T06:19:25,2023-08-13T21:10:08,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-14,24.9,14.9,19.7,24.9,14.9,19.7,14.5,74.3,0,0,0,,0,0,29.5,21.2,166.9,1013.4,38.6,13.1,194,16.7,9,10,2023-08-14T06:21:03,2023-08-14T21:08:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-15,21.8,14.9,19.1,21.8,14.9,19.1,15.1,78.3,0.049,100,4.17,rain,0,0,33.8,20.6,256.5,1014.8,50,14,171.6,15,8,10,2023-08-15T06:22:42,2023-08-15T21:06:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-16,23,11.9,18,23,11.9,18,13.8,78.5,0,0,0,,0,0,29.2,22.4,49.7,1020.5,34.6,12.8,237,20.5,8,10,2023-08-16T06:24:21,2023-08-16T21:04:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-17,21,15.6,18.5,21,15.6,18.5,14.9,79.7,0,0,0,,0,0,40.7,27.6,49.8,1020.1,70.3,15.9,136.3,11.7,7,10,2023-08-17T06:26:00,2023-08-17T21:01:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-08-18,24.2,16,20.1,24.2,16,20.1,17.1,83.7,0,0,0,,0,0,27.6,18.6,72.3,1015.9,75.9,13,166.8,14.6,7,10,2023-08-18T06:27:39,2023-08-18T20:59:53,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-19,24.1,18.4,22.2,24.1,18.4,22.2,18.4,79.5,0.075,100,8.33,rain,0,0,41.3,27.6,216.1,1014.1,48.9,13,125.5,10.9,5,10,2023-08-19T06:29:18,2023-08-19T20:57:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-20,23.1,15.2,19.4,23.1,15.2,19.4,15.1,77.4,0,0,0,,0,0,26.2,18.9,249.9,1021.5,28.9,14.5,250,21.6,7,10,2023-08-20T06:30:57,2023-08-20T20:55:39,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-21,24,14.2,18.9,24,14.2,18.9,14.8,78.9,0,0,0,,0,0,25.6,17,267.4,1022.8,30.5,14.1,239,20.8,7,10,2023-08-21T06:32:37,2023-08-21T20:53:31,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-22,22.1,15,18.7,22.1,15,18.7,15.5,82.7,0,0,0,,0,0,26.2,17.8,239.4,1020.1,40.4,13.1,203.1,17.6,8,10,2023-08-22T06:34:16,2023-08-22T20:51:22,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-23,23.7,14.7,18.8,23.7,14.7,18.8,15.2,81.1,0,0,0,,0,0,25.9,17.8,252.7,1019.5,31.9,12.4,219.1,19,8,10,2023-08-23T06:35:56,2023-08-23T20:49:11,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-24,23,15.4,19.4,23,15.4,19.4,17,86.3,1.666,100,12.5,rain,0,0,32,16.8,98.7,1013.7,41,13,88.4,7.6,6,10,2023-08-24T06:37:35,2023-08-24T20:47:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-25,21.9,16.2,19.5,21.9,16.2,19.5,17.2,87.2,1.745,100,20.83,rain,0,0,23.5,17.4,272.9,1007.6,56.9,8.8,118.5,10.3,7,10,2023-08-25T06:39:15,2023-08-25T20:44:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-26,19.3,14.6,16.5,19.3,14.6,16.5,13.6,83.2,5.927,100,25,rain,0,0,37.8,25.4,213.5,1008.8,39.5,14.4,143.2,12.4,6,10,2023-08-26T06:40:54,2023-08-26T20:42:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-27,17.5,12.6,15.2,17.5,12.6,15.2,12.4,83.4,7.188,100,20.83,rain,0,0,40,23.6,225.8,1008.1,36.9,14.9,161.5,14,7,10,2023-08-27T06:42:34,2023-08-27T20:40:22,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-08-28,20,12,16.1,20,12,16.1,12.4,79.6,1.892,100,12.5,rain,0,0,23.9,18.7,307,1011.7,34.7,15.4,136.8,11.7,6,10,2023-08-28T06:44:13,2023-08-28T20:38:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-29,19.7,11.3,15.4,19.7,11.3,15.4,12,81.3,0.375,100,12.5,rain,0,0,19.1,16.2,236.8,1011.3,45.4,14.2,80.7,7.2,4,10,2023-08-29T06:45:52,2023-08-29T20:35:53,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-30,18,13,14.8,18,13,14.8,11.3,80,4.127,100,37.5,rain,0,0,35.1,25,240.6,1005.8,46.3,13.8,95,8.4,7,10,2023-08-30T06:47:32,2023-08-30T20:33:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-08-31,18.7,12.9,15.3,18.7,12.9,15.3,11,76.4,9.434,100,33.33,rain,0,0,40.7,24.6,265.5,1009.1,39.6,15.9,153.5,13.2,9,10,2023-08-31T06:49:11,2023-08-31T20:31:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-01,19.1,13,16,19.1,13,16,13.9,87.6,0.741,100,16.67,rain,0,0,18.6,13.4,110.9,1012.1,78.3,12.3,82.6,7.1,4,10,2023-09-01T06:50:51,2023-09-01T20:29:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-02,21.2,15.1,17.9,21.2,15.1,17.9,15.5,86.6,7.589,100,8.33,rain,0,0,18.3,13.5,54.6,1019.8,74.9,8.3,114,9.8,6,10,2023-09-02T06:52:30,2023-09-02T20:26:47,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-03,22.3,11.9,16.8,22.3,11.9,16.8,13.1,81.2,0,0,0,,0,0,13,9.9,89.3,1027.1,42.8,12.9,162.6,14,6,10,2023-09-03T06:54:09,2023-09-03T20:24:29,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-04,24.7,11.7,18,24.7,11.7,18,14.1,79.6,0,0,0,,0,0,22.2,14.1,90.4,1025.2,50.5,13.6,176.6,15.3,6,10,2023-09-04T06:55:49,2023-09-04T20:22:11,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-05,29.1,15.5,21.4,29.3,15.5,21.5,15.4,70.9,0,0,0,,0,0,25.6,14,95.6,1018.8,8.2,16.5,197.6,17.1,7,10,2023-09-05T06:57:28,2023-09-05T20:19:52,0.68,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-09-06,28.7,16.2,22.5,29.7,16.2,22.8,17.1,73.3,0,0,0,,0,0,20.2,14.5,116.2,1018.9,6.5,15.7,190.9,16.4,7,10,2023-09-06T06:59:07,2023-09-06T20:17:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-07,29.6,17,22.5,29.1,17,22.5,16.2,70.3,0,0,0,,0,0,33.1,16.1,93.6,1018.5,17.2,14.5,193.2,16.7,7,10,2023-09-07T07:00:47,2023-09-07T20:15:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Nederland,2023-09-08,28.9,16.7,22.3,30.2,16.7,22.7,17.3,74.4,0,0,0,,0,0,16.4,10.9,151,1016.1,14.7,13,180,15.6,6,10,2023-09-08T07:02:26,2023-09-08T20:12:53,0.78,Clear,Clear conditions throughout the day.,clear-day,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Nederland,2023-09-09,28.4,14.8,21.5,28.9,14.8,21.6,17.4,80.4,0.004,100,4.17,rain,0,0,16.4,9.3,260.7,1016.2,9.7,7.5,162.3,13.8,6,10,2023-09-09T07:04:05,2023-09-09T20:10:32,0.81,Rain,Clear conditions throughout the day with morning rain.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Nederland,2023-09-10,30.6,18.9,24,32.1,18.9,24.5,18.9,74.9,0,0,0,,0,0,21.9,13.5,130.4,1016.3,31.9,11.3,163.1,14.1,5,30,2023-09-10T07:05:44,2023-09-10T20:08:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-11,24.2,19.1,21.7,24.2,19.1,21.7,18.6,82.6,0.007,100,4.17,rain,0,0,29.5,22.2,234.9,1012.8,43,10.6,148.5,12.9,6,10,2023-09-11T07:07:24,2023-09-11T20:05:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-12,22.7,17.1,19.8,22.7,17.1,19.8,17.9,89.5,1.501,100,16.67,rain,0,0,22,12.8,246.4,1012.6,51.8,7.7,93,7.9,8,10,2023-09-12T07:09:03,2023-09-12T20:03:29,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-13,19.8,12.9,17.3,19.8,12.9,17.3,13.4,79.1,1.7,100,16.67,rain,0,0,59.7,33.4,13.2,1017.1,47.9,14.3,141,12.4,6,10,2023-09-13T07:10:42,2023-09-13T20:01:08,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-14,20.9,9.9,15.2,20.9,9.9,15.2,11,78.1,0.014,100,4.17,rain,0,0,21.6,9.8,145.2,1021.9,43.1,14.2,130.3,11.3,7,10,2023-09-14T07:12:22,2023-09-14T19:58:46,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-09-15,21.9,11.8,16.5,21.9,11.8,16.5,11.9,75.6,0,0,0,,0,0,21.6,14.2,113.4,1017.7,37.6,13.4,163.2,14.1,6,10,2023-09-15T07:14:01,2023-09-15T19:56:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-16,24.6,13.1,18.6,24.6,13.1,18.6,13.6,74.7,0,0,0,,0,0,18.8,19.5,71.2,1014,36.3,13.2,151.2,13,6,10,2023-09-16T07:15:41,2023-09-16T19:54:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-17,18.4,16,17.4,18.4,16,17.4,15,85.7,2.929,100,37.5,rain,0,0,34.9,20.2,71.9,1012.3,73.4,9.2,36.6,3,2,10,2023-09-17T07:17:20,2023-09-17T19:51:40,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-18,22.6,16.5,19.3,22.6,16.5,19.3,16.8,86,9.191,100,33.33,rain,0,0,54.7,34.6,200.8,1002.6,54.7,12.4,78.9,6.7,5,10,2023-09-18T07:19:00,2023-09-18T19:49:18,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-19,18.7,15,16.6,18.7,15,16.6,12.1,74.6,5.167,100,16.67,rain,0,0,70.2,45.1,222.2,1006.2,69.5,17.4,61.2,5.4,3,10,2023-09-19T07:20:39,2023-09-19T19:46:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-09-20,21.6,17.1,18.5,21.6,17.1,18.5,14.5,78,4.521,100,8.33,rain,0,0,57.6,35.8,194.5,1004.1,77,18.2,61.1,5.1,3,10,2023-09-20T07:22:19,2023-09-20T19:44:34,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Nederland,2023-09-21,19.8,14.8,16.2,19.8,14.8,16.2,14.3,89.1,8.938,100,62.5,rain,0,0,40.1,26.5,166.4,996.5,53.1,13.5,38.4,3.3,2,10,2023-09-21T07:23:59,2023-09-21T19:42:11,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-22,16.6,12,14.1,16.6,12,14.1,11.8,86.8,5.475,100,25,rain,0,0,44.2,30.5,210.1,999.4,58.3,12.7,75.6,6.5,4,10,2023-09-22T07:25:39,2023-09-22T19:39:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-23,17,11.9,13.9,17,11.9,13.9,11.9,88.2,16.12,100,33.33,rain,0,0,31.1,23.7,227.4,1012,50.2,14.2,63,5.5,5,10,2023-09-23T07:27:19,2023-09-23T19:37:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-24,19.8,10.4,14.6,19.8,10.4,14.6,10.1,75.8,0.319,100,8.33,rain,0,0,38.1,27.6,178,1022.4,22.5,14.7,140.1,12.1,6,10,2023-09-24T07:29:00,2023-09-24T19:35:05,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-25,19.8,12.3,15.8,19.8,12.3,15.8,11.7,77.1,0,0,0,,0,0,30.6,20.7,174.8,1020.8,65.3,16.3,126,10.9,7,10,2023-09-25T07:30:40,2023-09-25T19:32:43,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-26,21.6,13.3,16.9,21.6,13.3,16.9,13.5,81.4,0.014,100,4.17,rain,0,0,20.2,18.4,149.8,1019.7,52.6,12.4,88.5,7.6,4,10,2023-09-26T07:32:21,2023-09-26T19:30:21,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-27,22.1,12.8,17.6,22.1,12.8,17.6,14.8,84.8,0,0,0,,0,0,29.6,22.5,145.1,1017.2,36.4,11.3,91.8,7.8,5,10,2023-09-27T07:34:02,2023-09-27T19:28:00,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-28,19.9,15.9,18,19.9,15.9,18,13.9,77.5,0,0,0,rain,0,0,36,25.4,206.9,1014.7,70.7,13.9,58.2,4.9,3,10,2023-09-28T07:35:43,2023-09-28T19:25:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-09-29,20,13.1,16.9,20,13.1,16.9,13.7,81.7,1.93,100,16.67,rain,0,0,39.7,30.1,235.9,1016,53.8,15.4,54.9,4.8,4,10,2023-09-29T07:37:24,2023-09-29T19:23:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-09-30,19.1,11.2,15.2,19.1,11.2,15.2,11.8,80.9,0,0,0,rain,0,0,25.2,16.2,207.9,1024.6,37.6,12.4,90.6,7.9,4,10,2023-09-30T07:39:05,2023-09-30T19:20:56,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-01,22.3,15.2,18.1,22.3,15.2,18.1,14,77.3,0,0,0,,0,0,33.5,24.8,206.5,1021.4,57.1,12.8,103.8,9,5,10,2023-10-01T07:40:47,2023-10-01T19:18:36,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-02,22.5,15.4,18.5,22.5,15.4,18.5,16.4,88.1,0,0,0,,0,0,22.8,15.3,175.2,1017.6,56.9,9.7,83.5,7.1,4,10,2023-10-02T07:42:29,2023-10-02T19:16:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-03,19.9,14.5,16.8,19.9,14.5,16.8,13.5,80.9,2.009,100,29.17,rain,0,0,55.8,41.4,257,1013.3,57.3,13.3,37.7,3.2,2,10,2023-10-03T07:44:11,2023-10-03T19:13:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-04,17.6,13.2,15.4,17.6,13.2,15.4,10.7,73.7,0.248,100,8.33,rain,0,0,48.2,30.4,244,1023.9,42.8,15.9,71.7,6.1,3,10,2023-10-04T07:45:53,2023-10-04T19:11:36,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,remote,06269099999,06257099999"
Nederland,2023-10-05,18,14.6,16.1,18,14.6,16.1,11.9,76.4,0.014,100,4.17,rain,0,0,32.8,27.9,247.1,1022.9,41.6,15.4,71.3,6.1,5,10,2023-10-05T07:47:36,2023-10-05T19:09:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Nederland,2023-10-06,19.6,14.3,16.6,19.6,14.3,16.6,13.6,82.5,0.013,100,4.17,rain,0,0,51.6,36.5,221.5,1021.6,36,13.6,82.8,7.2,6,10,2023-10-06T07:49:19,2023-10-06T19:06:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-07,19.2,16.9,18.3,19.2,16.9,18.3,15.4,83.1,0,0,0,rain,0,0,45.3,36.4,243.8,1020,51.5,12.4,83.7,7.3,4,10,2023-10-07T07:51:02,2023-10-07T19:04:40,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-08,18.7,13.5,15.8,18.7,13.5,15.8,13.8,87.8,0,0,0,,0,0,27,19.2,97.3,1023.5,76.1,13.6,74.9,6.4,4,10,2023-10-08T07:52:45,2023-10-08T19:02:23,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-09,19.7,14.1,17.4,19.7,14.1,17.4,15.5,88.7,0,0,0,,0,0,25.5,19.8,266.3,1019.4,59.4,11.7,40.2,3.3,2,10,2023-10-09T07:54:29,2023-10-09T19:00:06,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Nederland,2023-10-10,21.5,14.1,17.2,21.5,14.1,17.2,14.6,85.3,0,0,0,,0,0,33.2,23,202.5,1016.9,46.5,10.1,89.9,7.8,4,10,2023-10-10T07:56:13,2023-10-10T18:57:49,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Nederland,2023-10-11,19.8,16.4,17.9,19.8,16.4,17.9,15.8,87.4,0.198,100,4.17,rain,0,0,47.3,33.7,233.5,1011.4,60.9,11,51.1,4.3,5,10,2023-10-11T07:57:57,2023-10-11T18:55:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-12,17.7,13,14.8,17.7,13,14.8,14.3,97.1,11.746,100,70.83,rain,0,0,31.6,20.3,146.6,1011.6,89.8,9.2,15,1.2,1,10,2023-10-12T07:59:42,2023-10-12T18:53:18,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
